clip_id,filename,valence,arousal,split
ACCEDE01087,ACCEDE01087.mp4,3.3366065795,1.5131454945,train
ACCEDE04067,ACCEDE04067.mp4,3.11298474524,1.40831013763,train
ACCEDE07756,ACCEDE07756.mp4,1.3877461056,4.52806236227,train
ACCEDE00624,ACCEDE00624.mp4,2.83701493049,4.10966704837,train
ACCEDE06501,ACCEDE06501.mp4,2.93041121582,1.41944542303,train
ACCEDE01817,ACCEDE01817.mp4,3.23420807767,3.59373507963,train
ACCEDE05812,ACCEDE05812.mp4,1.76319298378,2.4175803991,train
ACCEDE02406,ACCEDE02406.mp4,2.32544178821,4.43061306807,train
ACCEDE08976,ACCEDE08976.mp4,2.45492796797,2.72067629289,train
ACCEDE08192,ACCEDE08192.mp4,3.22427136011,1.6255811233,train
ACCEDE00668,ACCEDE00668.mp4,3.54496026885,1.63976431182,train
ACCEDE01263,ACCEDE01263.mp4,1.47002972694,1.7542986127,train
ACCEDE08250,ACCEDE08250.mp4,2.82955388141,3.43524049725,train
ACCEDE06968,ACCEDE06968.mp4,2.58680282639,1.46536596203,train
ACCEDE00582,ACCEDE00582.mp4,3.17843055047,3.96131553548,train
ACCEDE08627,ACCEDE08627.mp4,2.3577055081,3.61460014809,train
ACCEDE05062,ACCEDE05062.mp4,3.31462791736,2.42230293191,train
ACCEDE07536,ACCEDE07536.mp4,2.40196817082,1.94063285742,train
ACCEDE08715,ACCEDE08715.mp4,3.05640859361,3.41220638886,train
ACCEDE03880,ACCEDE03880.mp4,3.47855117604,2.66997206199,train
ACCEDE03997,ACCEDE03997.mp4,3.4009794657,1.325996051,train
ACCEDE00076,ACCEDE00076.mp4,2.41791246224,1.95775424399,train
ACCEDE02124,ACCEDE02124.mp4,3.30820156302,1.54187055979,train
ACCEDE03481,ACCEDE03481.mp4,3.25259906587,1.4396036546,train
ACCEDE09420,ACCEDE09420.mp4,2.02775382039,2.25657630321,train
ACCEDE01142,ACCEDE01142.mp4,2.17414823366,1.70913240621,train
ACCEDE00592,ACCEDE00592.mp4,3.25875807247,3.30182944372,train
ACCEDE07842,ACCEDE07842.mp4,2.20883899979,1.40501497343,train
ACCEDE06458,ACCEDE06458.mp4,3.52811892047,1.35365911973,train
ACCEDE04687,ACCEDE04687.mp4,3.55115518766,4.21022077166,train
ACCEDE02127,ACCEDE02127.mp4,2.93707584595,1.32144942761,train
ACCEDE00705,ACCEDE00705.mp4,2.7190368064,3.77248416148,train
ACCEDE04862,ACCEDE04862.mp4,1.48228598098,4.47088214126,train
ACCEDE01373,ACCEDE01373.mp4,3.55057530872,3.12508366283,train
ACCEDE05333,ACCEDE05333.mp4,3.49392937869,1.5052127656,train
ACCEDE01446,ACCEDE01446.mp4,3.12580447256,1.48291831098,train
ACCEDE05568,ACCEDE05568.mp4,3.50823008126,1.58760966702,train
ACCEDE07447,ACCEDE07447.mp4,3.36581399437,1.97510306055,train
ACCEDE07220,ACCEDE07220.mp4,3.32358710063,3.22432968385,train
ACCEDE07722,ACCEDE07722.mp4,2.20612595124,3.91498325638,train
ACCEDE09081,ACCEDE09081.mp4,3.01406693836,3.5347889844,train
ACCEDE04080,ACCEDE04080.mp4,3.34457226271,1.45160967434,train
ACCEDE04099,ACCEDE04099.mp4,3.39490509923,1.70259618782,train
ACCEDE03337,ACCEDE03337.mp4,2.20961366528,4.07577908498,train
ACCEDE05396,ACCEDE05396.mp4,3.16834987299,1.64076064471,train
ACCEDE01222,ACCEDE01222.mp4,1.3676293621,3.05158203197,train
ACCEDE04639,ACCEDE04639.mp4,2.38265744725,1.36892705746,train
ACCEDE06314,ACCEDE06314.mp4,2.91309530173,2.52644596872,train
ACCEDE08293,ACCEDE08293.mp4,3.00034015118,1.80915813701,train
ACCEDE07462,ACCEDE07462.mp4,3.27423809549,1.3222148296,train
ACCEDE01441,ACCEDE01441.mp4,2.86615000327,1.89300548718,train
ACCEDE06571,ACCEDE06571.mp4,3.16897356761,2.11277771027,train
ACCEDE02029,ACCEDE02029.mp4,3.56484799179,2.78357817789,train
ACCEDE05780,ACCEDE05780.mp4,3.20064383225,2.71781242084,train
ACCEDE02008,ACCEDE02008.mp4,3.24217589516,2.02354744641,train
ACCEDE07919,ACCEDE07919.mp4,2.50228400625,3.10241288933,train
ACCEDE09302,ACCEDE09302.mp4,3.27386884232,1.4197952626,train
ACCEDE02820,ACCEDE02820.mp4,1.97833300348,1.9143024223,train
ACCEDE06010,ACCEDE06010.mp4,3.03457485242,2.27004812112,train
ACCEDE02191,ACCEDE02191.mp4,3.18879297449,4.05463238828,train
ACCEDE05944,ACCEDE05944.mp4,3.38074741281,2.2475363408,train
ACCEDE08193,ACCEDE08193.mp4,3.53101921219,1.46730212187,train
ACCEDE06155,ACCEDE06155.mp4,3.11400958084,1.48568815934,train
ACCEDE00010,ACCEDE00010.mp4,3.18430784681,1.39911213704,train
ACCEDE06550,ACCEDE06550.mp4,1.48359906614,4.50956121881,train
ACCEDE07893,ACCEDE07893.mp4,3.30917126806,4.46476420035,train
ACCEDE03817,ACCEDE03817.mp4,3.43340388548,2.18578714059,train
ACCEDE00093,ACCEDE00093.mp4,3.33616545637,3.4842227599,train
ACCEDE07971,ACCEDE07971.mp4,3.0097830017,1.44342065335,train
ACCEDE02412,ACCEDE02412.mp4,1.97750448958,4.31911129788,train
ACCEDE02960,ACCEDE02960.mp4,2.99265664277,2.13613595593,train
ACCEDE01245,ACCEDE01245.mp4,1.67899747488,3.33600334004,train
ACCEDE04657,ACCEDE04657.mp4,2.50563807582,1.38114017849,train
ACCEDE09699,ACCEDE09699.mp4,1.67162452864,2.35110681816,train
ACCEDE02088,ACCEDE02088.mp4,1.70930525177,1.35080947415,train
ACCEDE08791,ACCEDE08791.mp4,3.3809357763,1.55874543285,train
ACCEDE06803,ACCEDE06803.mp4,3.29730891598,2.65154560071,train
ACCEDE07538,ACCEDE07538.mp4,1.78593863788,1.62441303552,train
ACCEDE02045,ACCEDE02045.mp4,3.20757197244,2.06435887463,train
ACCEDE02221,ACCEDE02221.mp4,3.56769551512,2.63324433244,train
ACCEDE08963,ACCEDE08963.mp4,2.89529912199,1.78526032869,train
ACCEDE05351,ACCEDE05351.mp4,2.06604677821,2.6021060203,train
ACCEDE07197,ACCEDE07197.mp4,3.57420324737,1.90413916451,train
ACCEDE01383,ACCEDE01383.mp4,3.32279680767,3.85036371932,train
ACCEDE07199,ACCEDE07199.mp4,2.63132260804,2.86799629369,train
ACCEDE01180,ACCEDE01180.mp4,3.47396027619,1.87572057233,train
ACCEDE01965,ACCEDE01965.mp4,1.51860480234,4.13854688589,train
ACCEDE05400,ACCEDE05400.mp4,2.80828450815,3.26120344698,train
ACCEDE07949,ACCEDE07949.mp4,3.22258632556,1.43225222788,train
ACCEDE01805,ACCEDE01805.mp4,2.90211399219,2.46414420687,train
ACCEDE02968,ACCEDE02968.mp4,2.55605153705,2.61861459484,train
ACCEDE07065,ACCEDE07065.mp4,3.36207592795,2.9578519563,train
ACCEDE03350,ACCEDE03350.mp4,2.70995003453,1.38774422632,train
ACCEDE09355,ACCEDE09355.mp4,1.92584646674,4.10045673945,train
ACCEDE07579,ACCEDE07579.mp4,3.51430955288,2.41576670275,train
ACCEDE08256,ACCEDE08256.mp4,3.19883141129,1.65384757253,train
ACCEDE03143,ACCEDE03143.mp4,3.06626790358,2.94460998475,train
ACCEDE08546,ACCEDE08546.mp4,3.4449844186,1.87182812528,train
ACCEDE03202,ACCEDE03202.mp4,2.36569460356,1.43947733837,train
ACCEDE06661,ACCEDE06661.mp4,3.49646810768,3.10518127013,train
ACCEDE06615,ACCEDE06615.mp4,2.80313807496,1.37990879026,train
ACCEDE02012,ACCEDE02012.mp4,3.35836040754,4.19207225237,train
ACCEDE03279,ACCEDE03279.mp4,3.38757786765,1.34978114075,train
ACCEDE07589,ACCEDE07589.mp4,3.22131691162,1.45306358352,train
ACCEDE07167,ACCEDE07167.mp4,3.182758982,1.33176276294,train
ACCEDE08091,ACCEDE08091.mp4,3.47480176868,2.70312972968,train
ACCEDE05296,ACCEDE05296.mp4,2.39698017922,1.54220572732,train
ACCEDE01877,ACCEDE01877.mp4,3.18785392809,4.14260186655,train
ACCEDE02199,ACCEDE02199.mp4,3.31954786316,1.32309051328,train
ACCEDE01076,ACCEDE01076.mp4,3.58374225121,1.50552095393,train
ACCEDE04537,ACCEDE04537.mp4,3.50692045795,4.16001319164,train
ACCEDE01691,ACCEDE01691.mp4,1.96007060917,2.02034284721,train
ACCEDE05737,ACCEDE05737.mp4,2.45458237023,1.3762746188,train
ACCEDE03646,ACCEDE03646.mp4,3.10423228684,3.29745669019,train
ACCEDE05580,ACCEDE05580.mp4,1.35364224405,2.96316365448,train
ACCEDE07448,ACCEDE07448.mp4,3.30687828623,1.89010677065,train
ACCEDE04196,ACCEDE04196.mp4,2.33906663083,3.96636401184,train
ACCEDE08404,ACCEDE08404.mp4,2.51831795317,2.75734113298,train
ACCEDE06790,ACCEDE06790.mp4,1.66902121561,2.7027229717,train
ACCEDE07876,ACCEDE07876.mp4,1.5640652275,2.11990552498,train
ACCEDE08584,ACCEDE08584.mp4,3.52963566016,2.67520222993,train
ACCEDE07113,ACCEDE07113.mp4,3.12792076651,1.5484490141,train
ACCEDE03448,ACCEDE03448.mp4,2.74388539581,1.33302206935,train
ACCEDE07096,ACCEDE07096.mp4,1.87577060136,4.51325718762,train
ACCEDE08859,ACCEDE08859.mp4,1.77435943788,3.33551310033,train
ACCEDE02447,ACCEDE02447.mp4,2.51499123852,3.66242083149,train
ACCEDE05754,ACCEDE05754.mp4,3.19951226937,1.46152843134,train
ACCEDE02973,ACCEDE02973.mp4,1.69632669952,4.45620902278,train
ACCEDE05963,ACCEDE05963.mp4,1.95132898373,3.22766734873,train
ACCEDE00107,ACCEDE00107.mp4,3.5264704514,4.10390883035,train
ACCEDE02335,ACCEDE02335.mp4,3.29400911738,2.72149507453,train
ACCEDE04241,ACCEDE04241.mp4,3.06494443246,2.98940342484,train
ACCEDE08566,ACCEDE08566.mp4,2.59721417818,3.0046181882,train
ACCEDE04185,ACCEDE04185.mp4,2.89507075801,1.81947178848,train
ACCEDE01372,ACCEDE01372.mp4,3.50353531859,1.34365072424,train
ACCEDE01737,ACCEDE01737.mp4,3.34084840782,1.97707608623,train
ACCEDE03433,ACCEDE03433.mp4,1.5880743778,2.83080162968,train
ACCEDE09255,ACCEDE09255.mp4,2.80132934024,1.48951308962,train
ACCEDE02464,ACCEDE02464.mp4,3.31647354109,2.61152671184,train
ACCEDE01488,ACCEDE01488.mp4,3.36700425447,3.3778899632,train
ACCEDE05532,ACCEDE05532.mp4,1.89096816848,1.96304664794,train
ACCEDE08917,ACCEDE08917.mp4,2.60972370846,2.15823724723,train
ACCEDE03272,ACCEDE03272.mp4,2.88910603381,2.12987454971,train
ACCEDE03455,ACCEDE03455.mp4,3.1972370995,2.11804307764,train
ACCEDE07370,ACCEDE07370.mp4,3.55101014834,2.03379152618,train
ACCEDE06258,ACCEDE06258.mp4,3.29917635507,3.48269950231,train
ACCEDE02455,ACCEDE02455.mp4,2.33539268216,3.72462448633,train
ACCEDE00700,ACCEDE00700.mp4,2.99285013928,2.37197086253,train
ACCEDE08166,ACCEDE08166.mp4,2.89392777389,3.25447303467,train
ACCEDE02067,ACCEDE02067.mp4,3.08672660611,3.29891374222,train
ACCEDE02373,ACCEDE02373.mp4,3.38901414616,3.09688251753,train
ACCEDE01731,ACCEDE01731.mp4,2.46320148016,4.02731953229,train
ACCEDE09320,ACCEDE09320.mp4,3.45477145696,2.33847738685,train
ACCEDE09789,ACCEDE09789.mp4,3.07686746397,1.80964689667,train
ACCEDE05562,ACCEDE05562.mp4,3.13967829027,1.63857066479,train
ACCEDE05328,ACCEDE05328.mp4,3.04284480174,1.56013438154,train
ACCEDE05708,ACCEDE05708.mp4,2.15802661001,1.46289365318,train
ACCEDE07166,ACCEDE07166.mp4,1.33573156199,1.75406798871,train
ACCEDE00033,ACCEDE00033.mp4,3.27653988757,1.44509122273,train
ACCEDE04985,ACCEDE04985.mp4,2.9057201048,1.82466775181,train
ACCEDE09110,ACCEDE09110.mp4,3.29766490646,3.60885281746,train
ACCEDE04417,ACCEDE04417.mp4,2.66569290035,3.17508302005,train
ACCEDE06120,ACCEDE06120.mp4,3.3644436713,1.38479695181,train
ACCEDE05072,ACCEDE05072.mp4,3.24337073969,1.32451665793,train
ACCEDE00103,ACCEDE00103.mp4,1.81117898953,3.18403223101,train
ACCEDE07348,ACCEDE07348.mp4,1.49935432114,3.35911134444,train
ACCEDE00330,ACCEDE00330.mp4,2.70135815768,1.50290889667,train
ACCEDE06073,ACCEDE06073.mp4,2.19835971432,4.10506000063,train
ACCEDE05620,ACCEDE05620.mp4,3.10632780617,2.9836040902,train
ACCEDE00292,ACCEDE00292.mp4,3.36948446114,1.52670868255,train
ACCEDE05212,ACCEDE05212.mp4,2.87018599348,1.35985681356,train
ACCEDE00333,ACCEDE00333.mp4,2.17140193336,1.42486814385,train
ACCEDE05389,ACCEDE05389.mp4,2.45561895549,3.47914730535,train
ACCEDE01618,ACCEDE01618.mp4,1.6386095839,2.88957517728,train
ACCEDE07652,ACCEDE07652.mp4,3.16331711511,2.87531651834,train
ACCEDE02213,ACCEDE02213.mp4,3.38244543704,1.39236680084,train
ACCEDE05841,ACCEDE05841.mp4,3.18347476909,2.16652013611,train
ACCEDE00789,ACCEDE00789.mp4,1.48534981574,1.70891367437,train
ACCEDE05358,ACCEDE05358.mp4,1.37899835744,4.5027908079,train
ACCEDE02997,ACCEDE02997.mp4,2.42706265353,2.57056278524,train
ACCEDE01147,ACCEDE01147.mp4,2.1901819545,2.86670626428,train
ACCEDE08939,ACCEDE08939.mp4,1.63643469138,2.18256118194,train
ACCEDE03755,ACCEDE03755.mp4,1.89897246818,1.78908331523,train
ACCEDE06159,ACCEDE06159.mp4,2.34676143192,1.41380675285,train
ACCEDE01501,ACCEDE01501.mp4,2.55443113568,1.46316740752,train
ACCEDE03057,ACCEDE03057.mp4,3.02849780029,2.52834782082,train
ACCEDE03625,ACCEDE03625.mp4,2.1441960898,4.51264104491,train
ACCEDE03647,ACCEDE03647.mp4,1.43457114691,4.33645612263,train
ACCEDE05847,ACCEDE05847.mp4,2.88979695268,1.33697180345,train
ACCEDE00603,ACCEDE00603.mp4,3.56995565601,2.32592463329,train
ACCEDE00500,ACCEDE00500.mp4,2.72016699164,2.02997812168,train
ACCEDE05492,ACCEDE05492.mp4,3.44079056223,1.79532797241,train
ACCEDE07829,ACCEDE07829.mp4,2.33869951853,4.33346208571,train
ACCEDE07480,ACCEDE07480.mp4,3.28266050119,1.85358450643,train
ACCEDE00393,ACCEDE00393.mp4,2.34932016918,4.30062530172,train
ACCEDE09762,ACCEDE09762.mp4,3.30740773439,1.48320886816,train
ACCEDE02420,ACCEDE02420.mp4,1.71060220267,1.57673816527,train
ACCEDE07363,ACCEDE07363.mp4,2.85873191528,1.33508452835,train
ACCEDE08784,ACCEDE08784.mp4,3.29060600192,2.68044239675,train
ACCEDE03813,ACCEDE03813.mp4,2.53779781743,1.4037118173,train
ACCEDE08757,ACCEDE08757.mp4,2.79091926065,3.3783852911,train
ACCEDE00095,ACCEDE00095.mp4,3.22237509403,1.33136807978,train
ACCEDE00856,ACCEDE00856.mp4,2.88169263252,1.46481490345,train
ACCEDE04773,ACCEDE04773.mp4,2.20457443944,1.65649495471,train
ACCEDE00655,ACCEDE00655.mp4,3.07249762707,1.68034955856,train
ACCEDE07464,ACCEDE07464.mp4,3.19574953557,1.68351871443,train
ACCEDE03615,ACCEDE03615.mp4,1.63382438532,4.1333375992,train
ACCEDE08648,ACCEDE08648.mp4,3.33008897826,3.18214641165,train
ACCEDE00248,ACCEDE00248.mp4,3.50275819177,1.34230473954,train
ACCEDE06749,ACCEDE06749.mp4,3.51926601795,1.54590818968,train
ACCEDE08868,ACCEDE08868.mp4,3.24446256896,2.45453377527,train
ACCEDE04827,ACCEDE04827.mp4,2.3822980326,3.04567655544,train
ACCEDE08441,ACCEDE08441.mp4,2.41119696614,1.37535727536,train
ACCEDE01188,ACCEDE01188.mp4,3.54884012061,4.1131248191,train
ACCEDE04907,ACCEDE04907.mp4,2.52957457812,2.9831584017,train
ACCEDE03460,ACCEDE03460.mp4,1.40612193659,3.30620698962,train
ACCEDE05170,ACCEDE05170.mp4,3.31093300452,3.81699439794,train
ACCEDE03352,ACCEDE03352.mp4,2.9284626164,2.54974961806,train
ACCEDE02737,ACCEDE02737.mp4,3.49405592388,3.520428616,train
ACCEDE07238,ACCEDE07238.mp4,3.36280347567,3.20910870621,train
ACCEDE03971,ACCEDE03971.mp4,3.55611420175,1.53159774958,train
ACCEDE04587,ACCEDE04587.mp4,2.10434520155,3.58697431471,train
ACCEDE06953,ACCEDE06953.mp4,1.51510530851,3.21148299033,train
ACCEDE03011,ACCEDE03011.mp4,2.45596434524,4.46843425491,train
ACCEDE07599,ACCEDE07599.mp4,3.25501627699,1.78478352034,train
ACCEDE07977,ACCEDE07977.mp4,1.34970958069,2.12644086391,train
ACCEDE03469,ACCEDE03469.mp4,3.20300721253,2.1642861931,train
ACCEDE02319,ACCEDE02319.mp4,3.07460745399,3.1544405341,train
ACCEDE06745,ACCEDE06745.mp4,2.96829963081,1.54053225627,train
ACCEDE01740,ACCEDE01740.mp4,3.5895231916,1.9773581837,train
ACCEDE05594,ACCEDE05594.mp4,1.86392251314,1.32374942098,train
ACCEDE00019,ACCEDE00019.mp4,3.51738358167,1.58962587957,train
ACCEDE02685,ACCEDE02685.mp4,1.5409063853,3.59477608479,train
ACCEDE05173,ACCEDE05173.mp4,2.66033274937,3.9428454568,train
ACCEDE04789,ACCEDE04789.mp4,3.46918771096,1.39024096429,train
ACCEDE01199,ACCEDE01199.mp4,3.29748692855,1.52865791955,train
ACCEDE09488,ACCEDE09488.mp4,3.27828249921,1.33348709874,train
ACCEDE04782,ACCEDE04782.mp4,2.92345476262,1.40252474189,train
ACCEDE04614,ACCEDE04614.mp4,1.33354821273,4.51079297175,train
ACCEDE04734,ACCEDE04734.mp4,2.55053463859,2.8581196762,train
ACCEDE03282,ACCEDE03282.mp4,2.57439303555,3.75145425846,train
ACCEDE09424,ACCEDE09424.mp4,3.33528357836,1.88852866995,train
ACCEDE05121,ACCEDE05121.mp4,1.75028970937,1.94502950707,train
ACCEDE04534,ACCEDE04534.mp4,3.24820959086,3.46547313096,train
ACCEDE09587,ACCEDE09587.mp4,1.87027267401,1.50846054643,train
ACCEDE02128,ACCEDE02128.mp4,3.35430603073,1.46262013549,train
ACCEDE02742,ACCEDE02742.mp4,1.85035306212,4.05976872459,train
ACCEDE07306,ACCEDE07306.mp4,2.72185990879,3.28388321553,train
ACCEDE05942,ACCEDE05942.mp4,2.94788167068,2.32106371464,train
ACCEDE06897,ACCEDE06897.mp4,3.31779131461,2.74575560025,train
ACCEDE08473,ACCEDE08473.mp4,2.51365853024,3.15350496087,train
ACCEDE05417,ACCEDE05417.mp4,3.26426096828,2.79153702696,train
ACCEDE06461,ACCEDE06461.mp4,2.69240578945,1.42534560128,train
ACCEDE00620,ACCEDE00620.mp4,2.96218967163,2.22892428843,train
ACCEDE02513,ACCEDE02513.mp4,1.84695601679,3.11998194004,train
ACCEDE09586,ACCEDE09586.mp4,3.33625367096,3.38681491754,train
ACCEDE04521,ACCEDE04521.mp4,2.47758334092,4.24727843376,train
ACCEDE08100,ACCEDE08100.mp4,3.3663630357,1.37934382963,train
ACCEDE01046,ACCEDE01046.mp4,2.49454249307,3.959633775,train
ACCEDE04845,ACCEDE04845.mp4,1.67379352258,1.39701002477,train
ACCEDE05554,ACCEDE05554.mp4,2.27501773347,1.64616640159,train
ACCEDE00743,ACCEDE00743.mp4,3.52935948707,2.22331091295,train
ACCEDE00222,ACCEDE00222.mp4,2.46388912986,1.74215707064,train
ACCEDE02375,ACCEDE02375.mp4,3.38939795635,1.41165855026,train
ACCEDE02360,ACCEDE02360.mp4,3.28736721473,2.9353722875,train
ACCEDE06916,ACCEDE06916.mp4,3.07847409863,3.34926217654,train
ACCEDE09608,ACCEDE09608.mp4,3.4355609919,2.89347508461,train
ACCEDE07084,ACCEDE07084.mp4,3.47564515107,1.45016292411,train
ACCEDE09223,ACCEDE09223.mp4,2.92323611227,1.86048707667,train
ACCEDE07249,ACCEDE07249.mp4,3.58905199581,2.06645904574,train
ACCEDE08900,ACCEDE08900.mp4,1.46477671453,3.4478115433,train
ACCEDE06889,ACCEDE06889.mp4,3.31110908899,1.64175845673,train
ACCEDE07846,ACCEDE07846.mp4,1.76061392478,4.14839972509,train
ACCEDE00353,ACCEDE00353.mp4,3.41067256867,1.32074466881,train
ACCEDE08362,ACCEDE08362.mp4,1.8252572591,2.56360589341,train
ACCEDE08723,ACCEDE08723.mp4,2.25948849642,4.24020172698,train
ACCEDE01393,ACCEDE01393.mp4,1.87830634932,4.11716157695,train
ACCEDE02943,ACCEDE02943.mp4,3.48777868513,2.73503913936,train
ACCEDE00239,ACCEDE00239.mp4,2.36315599102,1.41967859025,train
ACCEDE03884,ACCEDE03884.mp4,2.30167459638,2.35956903778,train
ACCEDE08587,ACCEDE08587.mp4,3.00734503087,1.83288555299,train
ACCEDE04712,ACCEDE04712.mp4,3.10944923945,1.88747778612,train
ACCEDE02970,ACCEDE02970.mp4,2.2998072536,3.27469906058,train
ACCEDE02517,ACCEDE02517.mp4,2.59972577276,3.8459748719,train
ACCEDE02270,ACCEDE02270.mp4,3.31480373499,2.90781574615,train
ACCEDE02777,ACCEDE02777.mp4,2.34602979383,3.32474279546,train
ACCEDE08783,ACCEDE08783.mp4,3.01313883549,1.65874285709,train
ACCEDE01018,ACCEDE01018.mp4,1.75330224314,3.63661035201,train
ACCEDE06850,ACCEDE06850.mp4,2.16236044763,1.41460357992,train
ACCEDE08639,ACCEDE08639.mp4,3.51271481935,2.17484302049,train
ACCEDE08318,ACCEDE08318.mp4,3.22014898585,1.72369952115,train
ACCEDE01103,ACCEDE01103.mp4,3.07654537224,1.33897959663,train
ACCEDE06459,ACCEDE06459.mp4,3.05623950787,1.37590697145,train
ACCEDE06848,ACCEDE06848.mp4,1.94507510371,1.40006580859,train
ACCEDE04277,ACCEDE04277.mp4,1.67032294269,1.36330212807,train
ACCEDE02766,ACCEDE02766.mp4,3.05096483467,3.03073063658,train
ACCEDE09090,ACCEDE09090.mp4,2.45734521043,3.09182049442,train
ACCEDE04489,ACCEDE04489.mp4,3.41259990484,1.89116002108,train
ACCEDE01741,ACCEDE01741.mp4,3.48160223409,2.30276671277,train
ACCEDE04104,ACCEDE04104.mp4,3.43947613474,2.50072762751,train
ACCEDE08776,ACCEDE08776.mp4,3.37746312632,4.1932414088,train
ACCEDE02039,ACCEDE02039.mp4,1.73003583811,4.44583618285,train
ACCEDE09159,ACCEDE09159.mp4,1.49716631357,3.82517955686,train
ACCEDE09231,ACCEDE09231.mp4,3.13598631871,1.90680542294,train
ACCEDE01369,ACCEDE01369.mp4,3.37783733537,1.91161959768,train
ACCEDE00217,ACCEDE00217.mp4,1.84355713065,1.51867856734,train
ACCEDE06020,ACCEDE06020.mp4,2.21580309856,4.03129416695,train
ACCEDE07586,ACCEDE07586.mp4,3.37105189848,1.34683630137,train
ACCEDE08248,ACCEDE08248.mp4,3.39979667111,1.68840394182,train
ACCEDE01034,ACCEDE01034.mp4,1.34927265305,3.91387184494,train
ACCEDE06134,ACCEDE06134.mp4,2.52362564197,1.64456019931,train
ACCEDE02729,ACCEDE02729.mp4,2.51665549927,1.34007087894,train
ACCEDE09240,ACCEDE09240.mp4,3.32903387608,3.55332047321,train
ACCEDE08953,ACCEDE08953.mp4,3.07799277675,4.15594578634,train
ACCEDE07530,ACCEDE07530.mp4,1.61728186118,2.49659301478,train
ACCEDE00906,ACCEDE00906.mp4,2.06685731008,2.78818332936,train
ACCEDE04238,ACCEDE04238.mp4,3.51337853501,2.41033448844,train
ACCEDE03937,ACCEDE03937.mp4,2.46423285008,2.66675846696,train
ACCEDE05428,ACCEDE05428.mp4,1.98908960471,2.71086937266,train
ACCEDE03328,ACCEDE03328.mp4,1.76405249007,3.22719036196,train
ACCEDE04890,ACCEDE04890.mp4,3.28429378372,1.33878879235,train
ACCEDE04397,ACCEDE04397.mp4,3.50017869804,4.21550034631,train
ACCEDE09242,ACCEDE09242.mp4,2.57630964526,1.69482301367,train
ACCEDE06336,ACCEDE06336.mp4,2.8402259926,1.37291000097,train
ACCEDE05318,ACCEDE05318.mp4,1.66207632321,1.5464152896,train
ACCEDE02526,ACCEDE02526.mp4,3.45682945558,1.64817947927,train
ACCEDE00852,ACCEDE00852.mp4,3.19356291147,2.34162755614,train
ACCEDE04671,ACCEDE04671.mp4,3.43040510513,1.87936553339,train
ACCEDE07229,ACCEDE07229.mp4,2.65584678534,1.35581352696,train
ACCEDE05882,ACCEDE05882.mp4,3.14292718966,2.01019402298,train
ACCEDE03753,ACCEDE03753.mp4,2.60035291557,1.68627608419,train
ACCEDE05317,ACCEDE05317.mp4,3.31849398882,2.51090657403,train
ACCEDE06094,ACCEDE06094.mp4,2.84145746728,3.52657737976,train
ACCEDE04680,ACCEDE04680.mp4,3.23967380612,1.4216700667,train
ACCEDE02458,ACCEDE02458.mp4,2.17650016625,4.05292134115,train
ACCEDE00747,ACCEDE00747.mp4,3.50262881808,1.75660810664,train
ACCEDE01470,ACCEDE01470.mp4,2.35151089706,1.3767355092,train
ACCEDE00347,ACCEDE00347.mp4,2.40374644073,1.99039862467,train
ACCEDE08696,ACCEDE08696.mp4,1.94674360144,3.86685562113,train
ACCEDE02115,ACCEDE02115.mp4,2.21232327085,4.08781729564,train
ACCEDE07001,ACCEDE07001.mp4,3.06261829258,4.09988159805,train
ACCEDE06264,ACCEDE06264.mp4,2.5289147492,1.37840696178,train
ACCEDE03298,ACCEDE03298.mp4,2.79561948024,2.06856211593,train
ACCEDE02864,ACCEDE02864.mp4,3.07070389482,1.60488142355,train
ACCEDE08539,ACCEDE08539.mp4,3.41077376612,4.0159794078,train
ACCEDE06496,ACCEDE06496.mp4,2.36967746959,1.67133842374,train
ACCEDE05709,ACCEDE05709.mp4,2.77639845039,2.47528286496,train
ACCEDE07624,ACCEDE07624.mp4,1.83164676569,3.03208669406,train
ACCEDE04755,ACCEDE04755.mp4,2.71393540023,2.65274351031,train
ACCEDE00763,ACCEDE00763.mp4,3.02014819464,3.57451917177,train
ACCEDE01418,ACCEDE01418.mp4,3.42437492593,1.43114892827,train
ACCEDE02574,ACCEDE02574.mp4,1.3488357325,2.62019228321,train
ACCEDE05272,ACCEDE05272.mp4,1.96339646337,3.14089788536,train
ACCEDE01458,ACCEDE01458.mp4,3.14454016325,1.8945896227,train
ACCEDE07236,ACCEDE07236.mp4,3.42849016352,1.68436607092,train
ACCEDE06070,ACCEDE06070.mp4,1.41268622977,1.60544709674,train
ACCEDE03495,ACCEDE03495.mp4,3.12834251474,1.67677394144,train
ACCEDE07532,ACCEDE07532.mp4,2.93536293711,1.8620268385,train
ACCEDE00708,ACCEDE00708.mp4,2.67191463408,4.3460469805,train
ACCEDE00509,ACCEDE00509.mp4,1.57192566349,3.60728660611,train
ACCEDE07181,ACCEDE07181.mp4,3.41968263171,3.33453279841,train
ACCEDE07201,ACCEDE07201.mp4,2.68833814282,3.29163380693,train
ACCEDE06058,ACCEDE06058.mp4,2.39876309751,3.02215463806,train
ACCEDE08656,ACCEDE08656.mp4,2.5750322043,3.23100791268,train
ACCEDE02995,ACCEDE02995.mp4,3.11923525938,2.88784342342,train
ACCEDE02083,ACCEDE02083.mp4,3.30943563696,4.40451580981,train
ACCEDE04091,ACCEDE04091.mp4,3.41802836949,1.48539559055,train
ACCEDE09619,ACCEDE09619.mp4,1.8977094086,1.53521690774,train
