movie_id,filename,t_start,t_end,valence,arousal,split
Between_Viewings,continuous-movies\Between_Viewings.mp4,304.0,312.0,0.293007995812625,0.254279016681625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,306.0,314.0,0.30446946081637505,0.25060845964875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,308.0,316.0,0.31291437587037496,0.25514532794350003,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,310.0,318.0,0.3165198810045,0.261976473572625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,312.0,320.0,0.315366922530875,0.271825508937375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,314.0,322.0,0.310370847820375,0.280571866694125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,316.0,324.0,0.305075014947375,0.28295423813424997,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,318.0,326.0,0.30048620662924996,0.28534478129474994,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,320.0,328.0,0.29710627494599995,0.28881525377387496,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,322.0,330.0,0.293075801722375,0.29317084166775,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,324.0,332.0,0.285881664297875,0.298455029658125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,326.0,334.0,0.27601309186125,0.30524812607775,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,328.0,336.0,0.264482680808875,0.31307423163512504,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,330.0,338.0,0.254078747901125,0.323059544202125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,332.0,340.0,0.24638019898775,0.336500526578,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,334.0,342.0,0.24071365834074998,0.352754372995125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,336.0,344.0,0.237616936225125,0.37060287767875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,338.0,346.0,0.23712948920162502,0.388268331509,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,340.0,348.0,0.238174845132875,0.404732852221125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,342.0,350.0,0.24295487948087502,0.419565441004875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,344.0,352.0,0.25106512086224997,0.43105744472062496,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,346.0,354.0,0.261228286385625,0.43818978355625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,348.0,356.0,0.27312692371937497,0.4376847702335,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,350.0,358.0,0.284475740558,0.425143433078625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,352.0,360.0,0.2929292501435,0.40189594408587503,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,354.0,362.0,0.29807449425775,0.36959508695300003,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,356.0,364.0,0.297580627821125,0.33152656529225,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,358.0,366.0,0.290040398617875,0.29294706727125003,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,360.0,368.0,0.277153732245,0.25459048192912503,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,362.0,370.0,0.25957581350537495,0.2170996294145,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,364.0,372.0,0.240617936307875,0.182494157695125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,366.0,374.0,0.222249856478125,0.15176221642225,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,368.0,376.0,0.20420744307049998,0.127301482280575,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,370.0,378.0,0.18689175678225,0.1121520253637,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,372.0,380.0,0.17099407120475002,0.103924034344075,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,374.0,382.0,0.1570037657115,0.10141366329670001,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,376.0,384.0,0.145844223467375,0.10211446584925,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,378.0,386.0,0.13782985533974998,0.10169463469425,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,380.0,388.0,0.132393020254375,0.1004731426916,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,382.0,390.0,0.12897441051887498,0.09866568611472501,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,384.0,392.0,0.126432384769,0.09637301831789999,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,386.0,394.0,0.12495383217012498,0.094029160021125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,388.0,396.0,0.12517966597325,0.091858708579,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,390.0,398.0,0.12739624678575,0.09100893973117499,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,392.0,400.0,0.13273315275637498,0.09171098151412499,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,394.0,402.0,0.140453493524,0.093679722939175,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,396.0,404.0,0.149760944349125,0.0968418158382,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,398.0,406.0,0.16099707700125,0.100872504580025,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,400.0,408.0,0.173393663492625,0.10598599472664999,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,402.0,410.0,0.18685538052687498,0.11249192846237499,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,404.0,412.0,0.201344370353625,0.120290247100375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,406.0,414.0,0.21533033986575,0.128895200504375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,408.0,416.0,0.22739349699150002,0.13951064145812497,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,410.0,418.0,0.2361857741225,0.151240738480375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,412.0,420.0,0.240772771841625,0.16385436353475,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,414.0,422.0,0.242037149260375,0.17729985763787498,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,416.0,424.0,0.241031647357125,0.18992872907512498,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,418.0,426.0,0.238406254290875,0.202223778743875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,420.0,428.0,0.2347661761355,0.21462698106324998,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,422.0,430.0,0.23006096743725002,0.229560430239125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,424.0,432.0,0.224372167627375,0.24734300491162498,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,426.0,434.0,0.21838821372275002,0.268026434497125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,428.0,436.0,0.21273219520925002,0.28957727937587496,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,430.0,438.0,0.20856042941,0.30901235889975,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,432.0,440.0,0.207142572315125,0.325346651973375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,434.0,442.0,0.20959068798199998,0.33747422150899997,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,436.0,444.0,0.21520371996725,0.3454369973315,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,438.0,446.0,0.22093140800475,0.348610522351,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,440.0,448.0,0.225173579553,0.34705187739937504,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,442.0,450.0,0.22668773759575,0.3388107429525,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,444.0,452.0,0.22583736075275002,0.3229712897775,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,446.0,454.0,0.2245260343995,0.299676817109,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,448.0,456.0,0.223003113502625,0.269499957161,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,450.0,458.0,0.221265151086375,0.23583373651724998,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,452.0,460.0,0.218368252203625,0.20204009561025,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,454.0,462.0,0.21320957691525,0.170318874808625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,456.0,464.0,0.20623376542575,0.14248647226650002,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,458.0,466.0,0.19947828304499998,0.11944332052715,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,460.0,468.0,0.19421754127175,0.10052734927785001,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,462.0,470.0,0.19138522301862498,0.08495714165247499,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,464.0,472.0,0.18986925804737498,0.0733289535760875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,466.0,474.0,0.1875981053575,0.0655674284523375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,468.0,476.0,0.18432240998237498,0.062060213957687495,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,470.0,478.0,0.180341761907,0.06286630584828751,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,472.0,480.0,0.17625709012512497,0.067504102160025,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,474.0,482.0,0.1716071595375,0.078909806704475,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,476.0,484.0,0.16629221859575,0.0971112111113,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,478.0,486.0,0.16031226730025,0.12138802943045,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,480.0,488.0,0.153733806691,0.14984494428872502,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,482.0,490.0,0.146834889360375,0.17872067592750002,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,484.0,492.0,0.14021948914075,0.20759640756625003,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,486.0,494.0,0.1343303336145,0.23640419656687503,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,488.0,496.0,0.12920359434849998,0.264788752520125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,490.0,498.0,0.12531888264175,0.29202978947625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,492.0,500.0,0.122735740487625,0.31623199006162506,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,494.0,502.0,0.121881901367375,0.333284500941875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,496.0,504.0,0.12322801589474999,0.34214558659750005,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,498.0,506.0,0.127118360203125,0.343307261934375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,500.0,508.0,0.13359459552875,0.33866484432575,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,502.0,510.0,0.14299188349275,0.3323971297445,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,504.0,512.0,0.15536435948362498,0.32590114411899995,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,506.0,514.0,0.170045403045875,0.31969891025075,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,508.0,516.0,0.186417681041125,0.315323625577625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,510.0,518.0,0.203413105608875,0.313350729176375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,512.0,520.0,0.22100952357,0.312417533246375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,514.0,522.0,0.239262471916875,0.30883714824337505,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,516.0,524.0,0.257776787641625,0.301726837211375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,518.0,526.0,0.27581175366099997,0.2907394321175,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,520.0,528.0,0.29309630465275,0.277237620762625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,522.0,530.0,0.31062075275537504,0.265611918990375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,524.0,532.0,0.32839441878175,0.257711999699125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,526.0,534.0,0.346678718270875,0.2537559217855,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,528.0,536.0,0.365160424776125,0.254849324161375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,530.0,538.0,0.381164628820375,0.259909727138625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,532.0,540.0,0.39310514722,0.2680244142435,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,534.0,542.0,0.4009599446005,0.282737127100875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,536.0,544.0,0.404774508340875,0.30330572830325,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,538.0,546.0,0.40624133698375,0.329815319481625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,540.0,548.0,0.406471198950375,0.3601302657485,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,542.0,550.0,0.404160157874625,0.385909681816,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,544.0,552.0,0.3993082137565,0.402653277850625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,546.0,554.0,0.391915366596,0.409420551877625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,548.0,556.0,0.3825755309705,0.40397162746674997,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,550.0,558.0,0.37123280053212504,0.39008203665925,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,552.0,560.0,0.358226229578375,0.371003010780125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,554.0,562.0,0.34395784789600004,0.346610129795125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,556.0,564.0,0.329058984412125,0.316894478230875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,558.0,566.0,0.31514940075925,0.281023830006375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,560.0,568.0,0.30187872176775,0.24040341587612502,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,562.0,570.0,0.288844917650875,0.199451593515125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,564.0,572.0,0.275695909486,0.16260202775737498,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,566.0,574.0,0.262535580449,0.1314626466418625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,568.0,576.0,0.249675724853375,0.105663034479825,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,570.0,578.0,0.24013604509975,0.0819346998409375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,572.0,580.0,0.23452535226675,0.0593018156749375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,574.0,582.0,0.23244161656775,0.0384494661491475,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,576.0,584.0,0.23323228563850001,0.0219896502491975,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,578.0,586.0,0.2339815402545,0.01124493150172,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,580.0,588.0,0.234091890209125,0.00558302623848,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,582.0,590.0,0.23396536528899997,0.0041184300151675,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,584.0,592.0,0.233954044417,0.00408988578454,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,586.0,594.0,0.233954044417,0.00408988578454,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,588.0,596.0,0.233954044417,0.00408988578454,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,590.0,598.0,0.233954044417,0.00408988578454,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,592.0,600.0,0.233954044417,0.00408988578454,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,594.0,602.0,0.233954044417,0.0045095871808750005,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,596.0,604.0,0.233954044417,0.0062901519806425,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,598.0,606.0,0.233954044417,0.009469942931282501,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,600.0,608.0,0.233954044417,0.0140489600327975,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,602.0,610.0,0.233954044417,0.019607501888852498,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,604.0,612.0,0.233954044417,0.02520440649235,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,606.0,614.0,0.233954044417,0.0308013110958375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,608.0,616.0,0.234000711951875,0.037047456388125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,610.0,618.0,0.235073263176875,0.0448770374440625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,612.0,620.0,0.237458338841875,0.0551001767324,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,614.0,622.0,0.241155938947125,0.067704918505575,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,616.0,624.0,0.24612063849225002,0.08110086006765001,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,618.0,626.0,0.251607646333125,0.09431544359643751,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,620.0,628.0,0.257924288437125,0.106538546623075,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,622.0,630.0,0.26566408323375,0.1177821248952625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,624.0,632.0,0.27487987305899997,0.12899206327012502,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,626.0,634.0,0.28533723290174995,0.140703451881125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,628.0,636.0,0.29639552850975,0.15251131223250003,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,630.0,638.0,0.30648202529799995,0.16348144924925,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,632.0,640.0,0.315255997646125,0.172799017612625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,634.0,642.0,0.32271744555424997,0.17955954428787502,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,636.0,644.0,0.32891179402250004,0.184168007770625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,638.0,646.0,0.33450952756962504,0.187558603135875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,640.0,648.0,0.33535419704825004,0.190541452852375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,642.0,650.0,0.3281469011175,0.19345817809575,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,644.0,652.0,0.311668368093125,0.19500784375950003,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,646.0,654.0,0.28464057775725,0.19493002368537501,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,648.0,656.0,0.24923326178062497,0.192982106155,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,650.0,658.0,0.20838483521049997,0.187867024888,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,652.0,660.0,0.16317098768905,0.17983346296587502,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,654.0,662.0,0.1145896886913125,0.169098979294875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,656.0,664.0,0.063962497551745,0.155906185593375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,658.0,666.0,0.011718884174920004,0.141618272614875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,660.0,668.0,-0.03814720368213,0.1272874923845,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,662.0,670.0,-0.0824543124175175,0.1130228366271375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,664.0,672.0,-0.119774237615575,0.0999997064585375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,666.0,674.0,-0.149010699205125,0.08688782958366251,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,668.0,676.0,-0.1717394621395,0.073315063872075,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,670.0,678.0,-0.19019271134775,0.060578475604024996,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,672.0,680.0,-0.204702027776625,0.0485549156892,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,674.0,682.0,-0.215843892729,0.0386175236742375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,676.0,684.0,-0.225196910337,0.0311384416897,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,678.0,686.0,-0.234268513660125,0.0247544789823125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,680.0,688.0,-0.243330572404625,0.01841338352665875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,682.0,690.0,-0.252859157261625,0.012072288071002624,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,684.0,692.0,-0.262858998500375,0.005852003756270125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,686.0,694.0,-0.271761661183,0.0005139666656476249,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,688.0,696.0,-0.279440100180125,-0.004077635258721125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,690.0,698.0,-0.28565754633862495,-0.007143226890526249,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,692.0,700.0,-0.28952251112399996,-0.00847084886395125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,694.0,702.0,-0.29170426994099996,-0.009083470435215,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,696.0,704.0,-0.29165642326225,-0.0100849504350425,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,698.0,706.0,-0.28856137526774994,-0.013228207396218751,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,700.0,708.0,-0.283873593188,-0.01898993927028625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,702.0,710.0,-0.277345289790375,-0.0271086128842,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,704.0,712.0,-0.26952286460200003,-0.036344557349425,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,706.0,714.0,-0.26157339428424997,-0.0453918942757625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,708.0,716.0,-0.253144993411375,-0.053600392504462496,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,710.0,718.0,-0.24332309319649997,-0.0617496271618125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,712.0,720.0,-0.233138811475125,-0.0701971429604,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,714.0,722.0,-0.22120881613399998,-0.079711679866725,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,716.0,724.0,-0.207996275118125,-0.08988135552655001,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,718.0,726.0,-0.19380704208475,-0.0989532514071,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,720.0,728.0,-0.177543388586,-0.1064258953508875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,722.0,730.0,-0.15984365987825,-0.11186308237512499,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,724.0,732.0,-0.1379064295406125,-0.116182998548,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,726.0,734.0,-0.1129504692421125,-0.120183748435125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,728.0,736.0,-0.08593506253399999,-0.123002034587125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,730.0,738.0,-0.0587510092953625,-0.12277381295375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,732.0,740.0,-0.032703667552745,-0.11775311982518749,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,734.0,742.0,-0.0036412956561325018,-0.1072666921031625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,736.0,744.0,0.029532499345855,-0.09200026986165,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,738.0,746.0,0.0680687548627175,-0.073794690702875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,740.0,748.0,0.11038969596571249,-0.0544350412635625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,742.0,750.0,0.152182254387975,-0.03472940065558563,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,744.0,752.0,0.190142380667,-0.014999253699219374,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,746.0,754.0,0.223856249170875,0.004556954316755625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,748.0,756.0,0.25294792592787496,0.022971121424843127,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,750.0,758.0,0.278068916834625,0.03833878074750375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,752.0,760.0,0.30031188689775,0.048938742780775,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,754.0,762.0,0.316105048843125,0.0547954825822,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,756.0,764.0,0.326400830430625,0.057168108713874996,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,758.0,766.0,0.3313515499185,0.05822234770575,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,760.0,768.0,0.3330877282225,0.059870264445625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,762.0,770.0,0.335516150161125,0.0626461811524375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,764.0,772.0,0.3384094062895,0.067045663998125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,766.0,774.0,0.34265371339325,0.0737522691124375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,768.0,776.0,0.348981490121125,0.0831624754030875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,770.0,778.0,0.357180288596875,0.094677861054225,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,772.0,780.0,0.366112352232875,0.10667971486265,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,774.0,782.0,0.3731280708345,0.11832445485905,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,776.0,784.0,0.37636520746887503,0.128778506324375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,778.0,786.0,0.37559515577887503,0.13793184371099998,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,780.0,788.0,0.372968329969375,0.146503975925625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,782.0,790.0,0.3715483024835,0.153929265065125,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,784.0,792.0,0.372700368653125,0.159706481717375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,786.0,794.0,0.37728021751175,0.16317527620062502,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,788.0,796.0,0.38398473628325,0.16390004668025,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,790.0,798.0,0.391332871808375,0.16261864133875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,792.0,800.0,0.39963716399825,0.16147462049224998,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,794.0,802.0,0.411432291752875,0.162431507482625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,796.0,804.0,0.427848356270375,0.167214543738875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,798.0,806.0,0.44870206358437503,0.17596756451525,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,800.0,808.0,0.47203089354850003,0.187275299263375,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,802.0,810.0,0.49387405970025,0.1998267637145,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,804.0,812.0,0.51282234136725,0.2120954245825,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,806.0,814.0,0.52983664288875,0.22362453925325,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,808.0,816.0,0.5477480311252501,0.23564766598475,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,810.0,818.0,0.568991902588875,0.25016438402025,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,812.0,820.0,0.593674308972125,0.267706289697625,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,814.0,822.0,0.61715460582375,0.287154430647875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,816.0,824.0,0.63668364974475,0.30615085830712496,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,818.0,826.0,0.649485179159,0.322570990794875,test
Between_Viewings,continuous-movies\Between_Viewings.mp4,820.0,828.0,0.654180893273375,0.336291037993875,test
